"@timestamp per week","processName.keyword: Descending",filters,Count
"2020-09-28","P00276_02_GU_Data_Extraction_WeeklySlsTop_ProdEnv_P00276_02_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_02_GU_Data_Extraction_WeeklySlsTop_ProdEnv_P00276_02_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00276_04_GU_Data_Extraction_MonthlyResult_ProdEnv_P00276_04_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_04_GU_Data_Extraction_MonthlyResult_ProdEnv_P00276_04_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00306_02_GU_CostFix_Monitoring_Mon_ProdEnv_P00306_02_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00306_02_GU_CostFix_Monitoring_Mon_ProdEnv_P00306_02_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00306_01_GU_CostFix_Monitoring_Thu_ProdEnv_P00306_01_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00306_01_GU_CostFix_Monitoring_Thu_ProdEnv_P00306_01_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00306_03_GU_CostFix_Monitoring_Tue_ProdEnv_P00306_03_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00306_03_GU_CostFix_Monitoring_Tue_ProdEnv_P00306_03_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00230_03_MV_Analysis_DailyReport_VBA",STARTED,2
"2020-09-28","P00230_03_MV_Analysis_DailyReport_VBA",COMPLETED,0
"2020-09-28","P00232_01_ColorSize_Report_Automation_1_ProdEnv_P00232_UR_W10ENO16EN",STARTED,6
"2020-09-28","P00232_01_ColorSize_Report_Automation_1_ProdEnv_P00232_UR_W10ENO16EN",COMPLETED,6
"2020-09-28","P00276_09_GU_Data_Extraction_MDReport_ProdEnv_P00276_09_UR_W10JPO16JP",STARTED,1
"2020-09-28","P00276_09_GU_Data_Extraction_MDReport_ProdEnv_P00276_09_UR_W10JPO16JP",COMPLETED,1
"2020-09-28","P00253_02_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",STARTED,3
"2020-09-28","P00253_02_EC_Omni-channel_Sales_Report_ProdEnv_P00253_UR_W10ENO16EN",COMPLETED,3
"2020-09-28","P00090_AribaApplicationDismissal_ProdEnv_P00090_UR",STARTED,0
"2020-09-28","P00090_AribaApplicationDismissal_ProdEnv_P00090_UR",COMPLETED,0
"2020-09-28","P00182_03_ForeignWorkersLaborHoursManagement_ProdEnv_P00182_AR",STARTED,0
"2020-09-28","P00182_03_ForeignWorkersLaborHoursManagement_ProdEnv_P00182_AR",COMPLETED,0
"2020-09-28","P00237_ADC_DC_Inventory_Report_Download",STARTED,2
"2020-09-28","P00237_ADC_DC_Inventory_Report_Download",COMPLETED,1
"2020-09-28","P00258_01_RPA_MD_Sls_Sum_Weekly_Plan_ProdEnv_P00258_UR_W10ENO16EN",STARTED,2
"2020-09-28","P00258_01_RPA_MD_Sls_Sum_Weekly_Plan_ProdEnv_P00258_UR_W10ENO16EN",COMPLETED,1
"2020-09-28","P00259_01_RPA_Inv_Weekly_Plan_ByAll_ProdEnv_P00259_UR_W10ENO16EN",STARTED,1
"2020-09-28","P00259_01_RPA_Inv_Weekly_Plan_ByAll_ProdEnv_P00259_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00294_EC_Out_of_SKU_Rate_Report",STARTED,3
"2020-09-28","P00294_EC_Out_of_SKU_Rate_Report",COMPLETED,3
"2020-09-28","P00258_02_RPA_MD_Pln_Sum_Weekly_Plan_ProdEnv_P00258_UR_W10ENO16EN",STARTED,2
"2020-09-28","P00258_02_RPA_MD_Pln_Sum_Weekly_Plan_ProdEnv_P00258_UR_W10ENO16EN",COMPLETED,1
"2020-09-28","P00226_03_Income_Inventory_Analysis_WeeklyReport_VBA_ProdEnv_P00226_UR",STARTED,2
"2020-09-28","P00226_03_Income_Inventory_Analysis_WeeklyReport_VBA_ProdEnv_P00226_UR",COMPLETED,2
"2020-09-28","P00260_RPA_EC_Weekly_Plan_ProdEnv_P00260_UR_W10ENO16EN",STARTED,1
"2020-09-28","P00260_RPA_EC_Weekly_Plan_ProdEnv_P00260_UR_W10ENO16EN",COMPLETED,1
"2020-09-28","P00320_Overall_Store_Data",STARTED,1
"2020-09-28","P00320_Overall_Store_Data",COMPLETED,1
"2020-09-28","P00245_10_Summary_SendMail_ProdEnv_P00245_UR_W10ENO16EN",STARTED,0
"2020-09-28","P00245_10_Summary_SendMail_ProdEnv_P00245_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00254_01_RPA_Assort_Master",STARTED,1
"2020-09-28","P00254_01_RPA_Assort_Master",COMPLETED,1
"2020-09-28","P00254_02_RPA_ArrivalTo_Warehouse_Plan",STARTED,1
"2020-09-28","P00254_02_RPA_ArrivalTo_Warehouse_Plan",COMPLETED,1
"2020-09-28","P00259_02_RPA_Inv_Weekly_Plan_ByGDept_ProdEnv_P00259_UR_W10ENO16EN",STARTED,2
"2020-09-28","P00259_02_RPA_Inv_Weekly_Plan_ByGDept_ProdEnv_P00259_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00262_RPA_Finance_Daily_Target_Bystore_ProdEnv_P00262_UR_W10ENO16EN",STARTED,1
"2020-09-28","P00262_RPA_Finance_Daily_Target_Bystore_ProdEnv_P00262_UR_W10ENO16EN",COMPLETED,1
"2020-09-28","P00286_RPA_Item_History",STARTED,0
"2020-09-28","P00286_RPA_Item_History",COMPLETED,0
"2020-09-28","P00065_03_Add_PR_and_Split_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00065_03_Add_PR_and_Split_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00065_04_Update_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00065_04_Update_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00065_05_Merge_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",STARTED,0
"2020-09-28","P00065_05_Merge_PO_Ledger_Win10_ProdEnv_P00065_UR_W10JPO16JP",COMPLETED,0
"2020-09-28","P00297_Store_Health_Certificate_Expire_Notification_ProdEnv_P00297_UR_W10ENO16EN",STARTED,0
"2020-09-28","P00297_Store_Health_Certificate_Expire_Notification_ProdEnv_P00297_UR_W10ENO16EN",COMPLETED,0
"2020-09-28","P00015_1_SumUp200NextWeek_ProdEnv_P00015_AR",STARTED,0
"2020-09-28","P00015_1_SumUp200NextWeek_ProdEnv_P00015_AR",COMPLETED,0
"2020-09-28","P00002_03_SaturnQuery_ConfirmCreditCardSales_W10JPO16JP",STARTED,0
"2020-09-28","P00002_03_SaturnQuery_ConfirmCreditCardSales_W10JPO16JP",COMPLETED,0
"2020-09-28",BlankProcess1,STARTED,0
"2020-09-28",BlankProcess1,COMPLETED,0
